year,state,state_po,state_fips,state_cen,state_ic,candidate,party_detailed,writein,candidatevotes,totalvotes,version,party_simplified,flag_zero_votes
2000,NORTH CAROLINA,NC,37,56,47,"BUCHANAN, PATRICK ""PAT""",REFORM PARTY,FALSE,8874,2914990,20210113,OTHER,FALSE
2000,NORTH CAROLINA,NC,37,56,47,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1631163,2914990,20210113,REPUBLICAN,FALSE
2000,NORTH CAROLINA,NC,37,56,47,"GORE, AL",DEMOCRAT,FALSE,1257692,2914990,20210113,DEMOCRAT,FALSE
2000,NORTH CAROLINA,NC,37,56,47,NOT DESIGNATED,SOCIALIST,FALSE,3370,2914990,20210113,OTHER,FALSE
2000,NORTH DAKOTA,ND,38,44,36,"BUCHANAN, PATRICK ""PAT""",REFORM PARTY,FALSE,7288,288256,20210113,OTHER,FALSE
2000,NORTH DAKOTA,ND,38,44,36,"BUSH, GEORGE W.",REPUBLICAN,FALSE,174852,288256,20210113,REPUBLICAN,FALSE
2000,NORTH DAKOTA,ND,38,44,36,"GORE, AL",DEMOCRAT,FALSE,95284,288256,20210113,DEMOCRAT,FALSE
2000,NORTH DAKOTA,ND,38,44,36,"PHILLIPS, HOWARD",CONSTITUTION PARTY,FALSE,373,288256,20210113,OTHER,FALSE
2000,NORTH DAKOTA,ND,38,44,36,UNKNOWN/SCATTERING,INDEPENDENT,FALSE,10459,288256,20210113,OTHER,FALSE
2000,OHIO,OH,39,31,24,"BROWNE, HARRY",LIBERTARIAN,FALSE,13473,4701998,20210113,LIBERTARIAN,FALSE
2000,OHIO,OH,39,31,24,"BUSH, GEORGE W.",REPUBLICAN,FALSE,2350363,4701998,20210113,REPUBLICAN,FALSE
2000,OHIO,OH,39,31,24,"GORE, AL",DEMOCRAT,FALSE,2183628,4701998,20210113,DEMOCRAT,FALSE
2000,OHIO,OH,39,31,24,"HAGELIN, JOHN",NATURAL LAW,FALSE,6181,4701998,20210113,OTHER,FALSE
2000,OHIO,OH,39,31,24,NOT DESIGNATED,UNKNOWN,FALSE,148353,4701998,20210113,OTHER,FALSE
2000,OKLAHOMA,OK,40,73,53,"BROWNE, HARRY",LIBERTARIAN,FALSE,6602,1234229,20210113,LIBERTARIAN,FALSE
2000,OKLAHOMA,OK,40,73,53,"BUCHANAN, PATRICK ""PAT""",REFORM PARTY,FALSE,9014,1234229,20210113,OTHER,FALSE
2000,OKLAHOMA,OK,40,73,53,"BUSH, GEORGE W.",REPUBLICAN,FALSE,744337,1234229,20210113,REPUBLICAN,FALSE
2000,OKLAHOMA,OK,40,73,53,"GORE, AL",DEMOCRAT,FALSE,474276,1234229,20210113,DEMOCRAT,FALSE
2000,OREGON,OR,41,92,72,"BROWNE, HARRY",LIBERTARIAN,FALSE,7447,1533950,20210113,LIBERTARIAN,FALSE
2000,OREGON,OR,41,92,72,"BUCHANAN, PATRICK ""PAT""",INDEPENDENT,FALSE,7063,1533950,20210113,OTHER,FALSE
2000,OREGON,OR,41,92,72,"BUCHANAN, PATRICK ""PAT""",REFORM PARTY,FALSE,2574,1533950,20210113,OTHER,FALSE
2000,OREGON,OR,41,92,72,"BUSH, GEORGE W.",REPUBLICAN,FALSE,713577,1533950,20210113,REPUBLICAN,FALSE
2000,OREGON,OR,41,92,72,"GORE, AL",DEMOCRAT,FALSE,720342,1533950,20210113,DEMOCRAT,FALSE
2000,OREGON,OR,41,92,72,"NADER, RALPH",GREEN,FALSE,77357,1533950,20210113,OTHER,FALSE
2000,OREGON,OR,41,92,72,OTHER,UNKNOWN,FALSE,3401,1533950,20210113,OTHER,FALSE
2000,OREGON,OR,41,92,72,"PHILLIPS, HOWARD",CONSTITUTION PARTY,FALSE,2189,1533950,20210113,OTHER,FALSE
2000,PENNSYLVANIA,PA,42,23,14,"BROWNE, HARRY",LIBERTARIAN,FALSE,11248,4912185,20210113,LIBERTARIAN,FALSE
2000,PENNSYLVANIA,PA,42,23,14,"BUCHANAN, PATRICK ""PAT""",REFORM PARTY,FALSE,16023,4912185,20210113,OTHER,FALSE
2000,PENNSYLVANIA,PA,42,23,14,"BUSH, GEORGE W.",REPUBLICAN,FALSE,2281127,4912185,20210113,REPUBLICAN,FALSE
2000,PENNSYLVANIA,PA,42,23,14,"GORE, AL",DEMOCRAT,FALSE,2485967,4912185,20210113,DEMOCRAT,FALSE
2000,PENNSYLVANIA,PA,42,23,14,"NADER, RALPH",GREEN,FALSE,103392,4912185,20210113,OTHER,FALSE
2000,PENNSYLVANIA,PA,42,23,14,"PHILLIPS, HOWARD",CONSTITUTION PARTY,FALSE,14428,4912185,20210113,OTHER,FALSE
2000,RHODE ISLAND,RI,44,15,5,"BROWNE, HARRY",LIBERTARIAN,FALSE,742,409112,20210113,LIBERTARIAN,FALSE
2000,RHODE ISLAND,RI,44,15,5,"BUCHANAN, PATRICK ""PAT""",REFORM PARTY,FALSE,2273,409112,20210113,OTHER,FALSE
2000,RHODE ISLAND,RI,44,15,5,"BUSH, GEORGE W.",REPUBLICAN,FALSE,130555,409112,20210113,REPUBLICAN,FALSE
2000,RHODE ISLAND,RI,44,15,5,"GORE, AL",DEMOCRAT,FALSE,249508,409112,20210113,DEMOCRAT,FALSE
2000,RHODE ISLAND,RI,44,15,5,"HAGELIN, JOHN",NATURAL LAW,FALSE,271,409112,20210113,OTHER,FALSE
2000,RHODE ISLAND,RI,44,15,5,"MOOREHEAD, MONICA",WORKERS WORLD,FALSE,199,409112,20210113,OTHER,FALSE
2000,RHODE ISLAND,RI,44,15,5,"NADER, RALPH",GREEN,FALSE,25052,409112,20210113,OTHER,FALSE
2000,RHODE ISLAND,RI,44,15,5,"PHILLIPS, HOWARD",CONSTITUTION PARTY,FALSE,97,409112,20210113,OTHER,FALSE
2000,RHODE ISLAND,RI,44,15,5,UNKNOWN/SCATTERING,UNKNOWN,TRUE,329,409112,20210113,OTHER,FALSE
2000,RHODE ISLAND,RI,44,15,5,UNKNOWN/SCATTERING,SOCIALIST,FALSE,52,409112,20210113,OTHER,FALSE
2000,RHODE ISLAND,RI,44,15,5,UNKNOWN/SCATTERING,SOCIALIST WORKERS,FALSE,34,409112,20210113,OTHER,FALSE
2000,SOUTH CAROLINA,SC,45,57,48,"BROWNE, HARRY",LIBERTARIAN,FALSE,4760,1383902,20210113,LIBERTARIAN,FALSE
2000,SOUTH CAROLINA,SC,45,57,48,"BUCHANAN, PATRICK ""PAT""",REFORM PARTY,FALSE,3309,1383902,20210113,OTHER,FALSE
2000,SOUTH CAROLINA,SC,45,57,48,"BUSH, GEORGE W.",REPUBLICAN,FALSE,786892,1383902,20210113,REPUBLICAN,FALSE
2000,SOUTH CAROLINA,SC,45,57,48,"GORE, AL",DEMOCRAT,FALSE,566037,1383902,20210113,DEMOCRAT,FALSE
2000,SOUTH CAROLINA,SC,45,57,48,"HAGELIN, JOHN",NATURAL LAW,FALSE,943,1383902,20210113,OTHER,FALSE
2000,SOUTH CAROLINA,SC,45,57,48,"NADER, RALPH",UNITED CITIZENS,FALSE,20279,1383902,20210113,OTHER,FALSE
2000,SOUTH CAROLINA,SC,45,57,48,UNKNOWN/SCATTERING,CONSTITUTION PARTY,FALSE,1682,1383902,20210113,OTHER,FALSE
2000,SOUTH DAKOTA,SD,46,45,37,"BROWNE, HARRY",LIBERTARIAN,FALSE,1662,316269,20210113,LIBERTARIAN,FALSE
2000,SOUTH DAKOTA,SD,46,45,37,"BUCHANAN, PATRICK ""PAT""",REFORM PARTY,FALSE,3322,316269,20210113,OTHER,FALSE
2000,SOUTH DAKOTA,SD,46,45,37,"BUSH, GEORGE W.",REPUBLICAN,FALSE,190700,316269,20210113,REPUBLICAN,FALSE
2000,SOUTH DAKOTA,SD,46,45,37,"GORE, AL",DEMOCRAT,FALSE,118804,316269,20210113,DEMOCRAT,FALSE
2000,SOUTH DAKOTA,SD,46,45,37,"PHILLIPS, HOWARD",INDEPENDENT,FALSE,1781,316269,20210113,OTHER,FALSE
2000,TENNESSEE,TN,47,62,54,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1061949,2076181,20210113,REPUBLICAN,FALSE
2000,TENNESSEE,TN,47,62,54,"GORE, AL",DEMOCRAT,FALSE,981720,2076181,20210113,DEMOCRAT,FALSE
2000,TENNESSEE,TN,47,62,54,UNKNOWN/SCATTERING,INDEPENDENT,FALSE,32084,2076181,20210113,OTHER,FALSE
2000,TENNESSEE,TN,47,62,54,UNKNOWN/SCATTERING,UNKNOWN,TRUE,428,2076181,20210113,OTHER,FALSE
2000,TEXAS,TX,48,74,49,"BROWNE, HARRY",LIBERTARIAN,FALSE,23160,6407637,20210113,LIBERTARIAN,FALSE
2000,TEXAS,TX,48,74,49,"BUSH, GEORGE W.",REPUBLICAN,FALSE,3799639,6407637,20210113,REPUBLICAN,FALSE
2000,TEXAS,TX,48,74,49,"GORE, AL",DEMOCRAT,FALSE,2433746,6407637,20210113,DEMOCRAT,FALSE
2000,TEXAS,TX,48,74,49,"NADER, RALPH",GREEN,FALSE,137994,6407637,20210113,OTHER,FALSE
2000,TEXAS,TX,48,74,49,UNKNOWN/SCATTERING,INDEPENDENT,FALSE,12394,6407637,20210113,OTHER,FALSE
2000,TEXAS,TX,48,74,49,UNKNOWN/SCATTERING,UNKNOWN,TRUE,704,6407637,20210113,OTHER,FALSE
2000,UTAH,UT,49,87,67,"BROWNE, HARRY",LIBERTARIAN,FALSE,3616,770754,20210113,LIBERTARIAN,FALSE
2000,UTAH,UT,49,87,67,"BUCHANAN, PATRICK ""PAT""",REFORM PARTY,FALSE,9319,770754,20210113,OTHER,FALSE
2000,UTAH,UT,49,87,67,"BUSH, GEORGE W.",REPUBLICAN,FALSE,515096,770754,20210113,REPUBLICAN,FALSE
2000,UTAH,UT,49,87,67,"GORE, AL",DEMOCRAT,FALSE,203053,770754,20210113,DEMOCRAT,FALSE
2000,UTAH,UT,49,87,67,"HAGELIN, JOHN",NATURAL LAW,FALSE,763,770754,20210113,OTHER,FALSE
2000,UTAH,UT,49,87,67,"HARRIS, JAMES",SOCIALIST WORKERS,FALSE,186,770754,20210113,OTHER,FALSE
2000,UTAH,UT,49,87,67,"NADER, RALPH",GREEN,FALSE,35850,770754,20210113,OTHER,FALSE
2000,UTAH,UT,49,87,67,"PHILLIPS, HOWARD",INDEPENDENT AMERICAN,FALSE,2709,770754,20210113,OTHER,FALSE
2000,UTAH,UT,49,87,67,UNKNOWN/SCATTERING,NO PARTY AFFILIATION,FALSE,161,770754,20210113,OTHER,FALSE
2000,UTAH,UT,49,87,67,UNKNOWN/SCATTERING,UNKNOWN,TRUE,1,770754,20210113,OTHER,FALSE
2000,VERMONT,VT,50,13,6,"BROWNE, HARRY",LIBERTARIAN,FALSE,784,294308,20210113,LIBERTARIAN,FALSE
2000,VERMONT,VT,50,13,6,"BUCHANAN, PATRICK ""PAT""",REFORM PARTY,FALSE,2192,294308,20210113,OTHER,FALSE
2000,VERMONT,VT,50,13,6,"BUSH, GEORGE W.",REPUBLICAN,FALSE,119775,294308,20210113,REPUBLICAN,FALSE
2000,VERMONT,VT,50,13,6,"DENNIS ""DENNY"", LANE",VERMONT GRASSROOTS,FALSE,1044,294308,20210113,OTHER,FALSE
2000,VERMONT,VT,50,13,6,"GORE, AL",DEMOCRAT,FALSE,149022,294308,20210113,DEMOCRAT,FALSE
2000,VERMONT,VT,50,13,6,"HAGELIN, JOHN",NATURAL LAW,FALSE,219,294308,20210113,OTHER,FALSE
2000,VERMONT,VT,50,13,6,"HARRIS, JAMES",SOCIALIST WORKERS,FALSE,70,294308,20210113,OTHER,FALSE
2000,VERMONT,VT,50,13,6,"MCREYNOLDS, DAVID",LIBERTY UNION PARTY,FALSE,161,294308,20210113,OTHER,FALSE
2000,VERMONT,VT,50,13,6,"NADER, RALPH",PROGRESSIVE/GREEN,FALSE,20374,294308,20210113,OTHER,FALSE
2000,VERMONT,VT,50,13,6,"PHILLIPS, HOWARD",CONSTITUTION PARTY,FALSE,153,294308,20210113,OTHER,FALSE
2000,VERMONT,VT,50,13,6,UNKNOWN/SCATTERING,UNKNOWN,TRUE,514,294308,20210113,OTHER,FALSE
2000,VIRGINIA,VA,51,54,40,"BROWNE, HARRY",LIBERTARIAN,FALSE,15198,2739447,20210113,LIBERTARIAN,FALSE
2000,VIRGINIA,VA,51,54,40,"BUCHANAN, PATRICK ""PAT""",REFORM PARTY,FALSE,5455,2739447,20210113,OTHER,FALSE
2000,VIRGINIA,VA,51,54,40,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1437490,2739447,20210113,REPUBLICAN,FALSE
2000,VIRGINIA,VA,51,54,40,"GORE, AL",DEMOCRAT,FALSE,1217290,2739447,20210113,DEMOCRAT,FALSE
2000,VIRGINIA,VA,51,54,40,"NADER, RALPH",GREEN,FALSE,59398,2739447,20210113,OTHER,FALSE
2000,VIRGINIA,VA,51,54,40,"PHILLIPS, HOWARD",CONSERVATIVE,FALSE,1809,2739447,20210113,OTHER,FALSE
2000,VIRGINIA,VA,51,54,40,UNKNOWN/SCATTERING,UNKNOWN,TRUE,2807,2739447,20210113,OTHER,FALSE
2000,WASHINGTON,WA,53,91,73,"BROWNE, HARRY",LIBERTARIAN,FALSE,13135,2487433,20210113,LIBERTARIAN,FALSE
2000,WASHINGTON,WA,53,91,73,"BUCHANAN, PATRICK ""PAT""",FREEDOM,FALSE,7171,2487433,20210113,OTHER,FALSE
2000,WASHINGTON,WA,53,91,73,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1108864,2487433,20210113,REPUBLICAN,FALSE
2000,WASHINGTON,WA,53,91,73,"GORE, AL",DEMOCRAT,FALSE,1247652,2487433,20210113,DEMOCRAT,FALSE
2000,WASHINGTON,WA,53,91,73,"HAGELIN, JOHN",NATURAL LAW,FALSE,2927,2487433,20210113,OTHER,FALSE
2000,WASHINGTON,WA,53,91,73,"HARRIS, JAMES",SOCIALIST WORKERS,FALSE,304,2487433,20210113,OTHER,FALSE
2000,WASHINGTON,WA,53,91,73,"MCREYNOLDS, DAVID",SOCIALIST,FALSE,660,2487433,20210113,OTHER,FALSE
2000,WASHINGTON,WA,53,91,73,"MOOREHEAD, MONICA",WORKERS WORLD,FALSE,1729,2487433,20210113,OTHER,FALSE
2000,WASHINGTON,WA,53,91,73,"NADER, RALPH",GREEN,FALSE,103002,2487433,20210113,OTHER,FALSE
2000,WASHINGTON,WA,53,91,73,"PHILLIPS, HOWARD",CONSTITUTION PARTY,FALSE,1989,2487433,20210113,OTHER,FALSE
2000,WEST VIRGINIA,WV,54,55,56,"BROWNE, HARRY",LIBERTARIAN,FALSE,1912,648124,20210113,LIBERTARIAN,FALSE
2000,WEST VIRGINIA,WV,54,55,56,"BUCHANAN, PATRICK ""PAT""",REFORM PARTY,FALSE,3169,648124,20210113,OTHER,FALSE
2000,WEST VIRGINIA,WV,54,55,56,"BUSH, GEORGE W.",REPUBLICAN,FALSE,336475,648124,20210113,REPUBLICAN,FALSE
2000,WEST VIRGINIA,WV,54,55,56,"GORE, AL",DEMOCRAT,FALSE,295497,648124,20210113,DEMOCRAT,FALSE
2000,WEST VIRGINIA,WV,54,55,56,"HAGELIN, JOHN",NATURAL LAW,FALSE,367,648124,20210113,OTHER,FALSE
2000,WEST VIRGINIA,WV,54,55,56,"NADER, RALPH",GREEN,FALSE,10680,648124,20210113,OTHER,FALSE
2000,WEST VIRGINIA,WV,54,55,56,UNKNOWN/SCATTERING,UNKNOWN,TRUE,24,648124,20210113,OTHER,FALSE
2000,WISCONSIN,WI,55,35,25,"BROWNE, HARRY",LIBERTARIAN,FALSE,6640,2598607,20210113,LIBERTARIAN,FALSE
2000,WISCONSIN,WI,55,35,25,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1237279,2598607,20210113,REPUBLICAN,FALSE
2000,WISCONSIN,WI,55,35,25,"GORE, AL",DEMOCRAT,FALSE,1242987,2598607,20210113,DEMOCRAT,FALSE
2000,WISCONSIN,WI,55,35,25,"NADER, RALPH",GREEN,FALSE,94070,2598607,20210113,OTHER,FALSE
2000,WISCONSIN,WI,55,35,25,SCATTERING,UNKNOWN,FALSE,1896,2598607,20210113,OTHER,FALSE
2000,WISCONSIN,WI,55,35,25,UNKNOWN/SCATTERING,INDEPENDENT,FALSE,13693,2598607,20210113,OTHER,FALSE
2000,WISCONSIN,WI,55,35,25,UNKNOWN/SCATTERING,CONSTITUTION PARTY,FALSE,2042,2598607,20210113,OTHER,FALSE
2000,WYOMING,WY,56,83,68,"BROWNE, HARRY",LIBERTARIAN,FALSE,1443,213726,20210113,LIBERTARIAN,FALSE
2000,WYOMING,WY,56,83,68,"BUCHANAN, PATRICK ""PAT""",REFORM PARTY,FALSE,2724,213726,20210113,OTHER,FALSE
2000,WYOMING,WY,56,83,68,"BUSH, GEORGE W.",REPUBLICAN,FALSE,147947,213726,20210113,REPUBLICAN,FALSE
2000,WYOMING,WY,56,83,68,"GORE, AL",DEMOCRAT,FALSE,60481,213726,20210113,DEMOCRAT,FALSE
2000,WYOMING,WY,56,83,68,"HAGELIN, JOHN",NATURAL LAW,FALSE,411,213726,20210113,OTHER,FALSE
2000,WYOMING,WY,56,83,68,"PHILLIPS, HOWARD",INDEPENDENT,FALSE,720,213726,20210113,OTHER,FALSE
2004,ALABAMA,AL,1,63,41,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1176394,1883415,20210113,REPUBLICAN,FALSE
2004,ALABAMA,AL,1,63,41,"KERRY, JOHN",DEMOCRAT,FALSE,693933,1883415,20210113,DEMOCRAT,FALSE
2004,ALABAMA,AL,1,63,41,OTHER,INDEPENDENT,FALSE,12190,1883415,20210113,OTHER,FALSE
2004,ALABAMA,AL,1,63,41,OTHER,UNKNOWN,TRUE,898,1883415,20210113,OTHER,FALSE
2004,ALASKA,AK,2,94,81,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,1675,312598,20210113,LIBERTARIAN,FALSE
2004,ALASKA,AK,2,94,81,"BUSH, GEORGE W.",REPUBLICAN,FALSE,190889,312598,20210113,REPUBLICAN,FALSE
2004,ALASKA,AK,2,94,81,"COBB, DAVID",GREEN,FALSE,1058,312598,20210113,OTHER,FALSE
2004,ALASKA,AK,2,94,81,"KERRY, JOHN",DEMOCRAT,FALSE,111025,312598,20210113,DEMOCRAT,FALSE
2004,ALASKA,AK,2,94,81,"NADER, RALPH",POPULIST,FALSE,5069,312598,20210113,OTHER,FALSE
2004,ALASKA,AK,2,94,81,OTHER,UNKNOWN,TRUE,790,312598,20210113,OTHER,FALSE
2004,ALASKA,AK,2,94,81,"PEROUTKA, MICHAEL",ALASKAN INDEPENDENCE PARTY,FALSE,2092,312598,20210113,OTHER,FALSE
2004,ARIZONA,AZ,4,86,61,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,11856,2012585,20210113,LIBERTARIAN,FALSE
2004,ARIZONA,AZ,4,86,61,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1104294,2012585,20210113,REPUBLICAN,FALSE
2004,ARIZONA,AZ,4,86,61,"KERRY, JOHN",DEMOCRAT,FALSE,893524,2012585,20210113,DEMOCRAT,FALSE
2004,ARIZONA,AZ,4,86,61,OTHER,UNKNOWN,TRUE,2911,2012585,20210113,OTHER,FALSE
2004,ARKANSAS,AR,5,71,42,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,2352,1054945,20210113,LIBERTARIAN,FALSE
2004,ARKANSAS,AR,5,71,42,"BUSH, GEORGE W.",REPUBLICAN,FALSE,572898,1054945,20210113,REPUBLICAN,FALSE
2004,ARKANSAS,AR,5,71,42,"COBB, DAVID",GREEN,FALSE,1488,1054945,20210113,OTHER,FALSE
2004,ARKANSAS,AR,5,71,42,"KERRY, JOHN",DEMOCRAT,FALSE,469953,1054945,20210113,DEMOCRAT,FALSE
2004,ARKANSAS,AR,5,71,42,"NADER, RALPH",POPULIST,FALSE,6171,1054945,20210113,OTHER,FALSE
2004,ARKANSAS,AR,5,71,42,"PEROUTKA, MICHAEL",CONSTITUTION PARTY,FALSE,2083,1054945,20210113,OTHER,FALSE
2004,CALIFORNIA,CA,6,93,71,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,50165,12421353,20210113,LIBERTARIAN,FALSE
2004,CALIFORNIA,CA,6,93,71,"BUSH, GEORGE W.",REPUBLICAN,FALSE,5509826,12421353,20210113,REPUBLICAN,FALSE
2004,CALIFORNIA,CA,6,93,71,"COBB, DAVID",GREEN,FALSE,40771,12421353,20210113,OTHER,FALSE
2004,CALIFORNIA,CA,6,93,71,"KERRY, JOHN",DEMOCRAT,FALSE,6745485,12421353,20210113,DEMOCRAT,FALSE
2004,CALIFORNIA,CA,6,93,71,OTHER,UNKNOWN,TRUE,20854,12421353,20210113,OTHER,FALSE
2004,CALIFORNIA,CA,6,93,71,"PELTIER, LEONARD",PEACE & FREEDOM,FALSE,27607,12421353,20210113,OTHER,FALSE
2004,CALIFORNIA,CA,6,93,71,"PEROUTKA, MICHAEL",AMERICAN INDEPENDENT PARTY,FALSE,26645,12421353,20210113,OTHER,FALSE
2004,COLORADO,CO,8,84,62,"AMONDSON, GENE",CONCERNS OF PEOPLE,FALSE,378,2129630,20210113,OTHER,FALSE
2004,COLORADO,CO,8,84,62,"ANDRESS, STANFORD",UNAFFILIATED,FALSE,804,2129630,20210113,OTHER,FALSE
2004,COLORADO,CO,8,84,62,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,7664,2129630,20210113,LIBERTARIAN,FALSE
2004,COLORADO,CO,8,84,62,"BROWN, WALT",SOCIALIST,FALSE,216,2129630,20210113,OTHER,FALSE
2004,COLORADO,CO,8,84,62,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1101255,2129630,20210113,REPUBLICAN,FALSE
2004,COLORADO,CO,8,84,62,"CALERO, ROGER",SOCIALIST WORKERS,FALSE,241,2129630,20210113,OTHER,FALSE
2004,COLORADO,CO,8,84,62,"COBB, DAVID",GREEN,FALSE,1591,2129630,20210113,OTHER,FALSE
2004,COLORADO,CO,8,84,62,"DODGE, EARL",PROHIBITION,FALSE,140,2129630,20210113,OTHER,FALSE
2004,COLORADO,CO,8,84,62,"KERRY, JOHN",DEMOCRAT,FALSE,1001732,2129630,20210113,DEMOCRAT,FALSE
2004,COLORADO,CO,8,84,62,"NADER, RALPH",REFORM PARTY,FALSE,12718,2129630,20210113,OTHER,FALSE
2004,COLORADO,CO,8,84,62,"PEROUTKA, MICHAEL",AMERICAN CONSTITUTION PARTY,FALSE,2562,2129630,20210113,OTHER,FALSE
2004,COLORADO,CO,8,84,62,"VAN AUKEN, BILL",SOCIALIST EQUALITY PARTY,FALSE,329,2129630,20210113,OTHER,FALSE
2004,CONNECTICUT,CT,9,16,1,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,3367,1578769,20210113,LIBERTARIAN,FALSE
2004,CONNECTICUT,CT,9,16,1,"BUSH, GEORGE W.",REPUBLICAN,FALSE,693826,1578769,20210113,REPUBLICAN,FALSE
2004,CONNECTICUT,CT,9,16,1,"CALERO, ROGER",SOCIALIST WORKERS,TRUE,12,1578769,20210113,OTHER,FALSE
2004,CONNECTICUT,CT,9,16,1,"COBB, DAVID",GREEN,FALSE,9564,1578769,20210113,OTHER,FALSE
2004,CONNECTICUT,CT,9,16,1,"KERRY, JOHN",DEMOCRAT,FALSE,857488,1578769,20210113,DEMOCRAT,FALSE
2004,CONNECTICUT,CT,9,16,1,"NADER, RALPH",PETITIONING CANDIDATE,FALSE,12969,1578769,20210113,OTHER,FALSE
2004,CONNECTICUT,CT,9,16,1,"PEROUTKA, MICHAEL",CONCERNED CITIZENS,FALSE,1543,1578769,20210113,OTHER,FALSE
2004,DELAWARE,DE,10,51,11,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,586,375190,20210113,LIBERTARIAN,FALSE
2004,DELAWARE,DE,10,51,11,"BROWN, WALT",NATURAL LAW,FALSE,100,375190,20210113,OTHER,FALSE
2004,DELAWARE,DE,10,51,11,"BUSH, GEORGE W.",REPUBLICAN,FALSE,171660,375190,20210113,REPUBLICAN,FALSE
2004,DELAWARE,DE,10,51,11,"COBB, DAVID",GREEN,FALSE,250,375190,20210113,OTHER,FALSE
2004,DELAWARE,DE,10,51,11,"KERRY, JOHN",DEMOCRAT,FALSE,200152,375190,20210113,DEMOCRAT,FALSE
2004,DELAWARE,DE,10,51,11,"NADER, RALPH",INDEPENDENT,FALSE,2153,375190,20210113,OTHER,FALSE
2004,DELAWARE,DE,10,51,11,"PEROUTKA, MICHAEL",CONSTITUTION PARTY,FALSE,289,375190,20210113,OTHER,FALSE
2004,DISTRICT OF COLUMBIA,DC,11,53,55,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,502,227586,20210113,LIBERTARIAN,FALSE
2004,DISTRICT OF COLUMBIA,DC,11,53,55,"BUSH, GEORGE W.",REPUBLICAN,FALSE,21256,227586,20210113,REPUBLICAN,FALSE
2004,DISTRICT OF COLUMBIA,DC,11,53,55,"CALERO, ROGER",SOCIALIST WORKERS,FALSE,130,227586,20210113,OTHER,FALSE
2004,DISTRICT OF COLUMBIA,DC,11,53,55,"COBB, DAVID",D.C. STATEHOOD GREEN,FALSE,737,227586,20210113,OTHER,FALSE
2004,DISTRICT OF COLUMBIA,DC,11,53,55,"KERRY, JOHN",DEMOCRAT,FALSE,202970,227586,20210113,DEMOCRAT,FALSE
2004,DISTRICT OF COLUMBIA,DC,11,53,55,"NADER, RALPH",INDEPENDENT,FALSE,1485,227586,20210113,OTHER,FALSE
2004,DISTRICT OF COLUMBIA,DC,11,53,55,OTHERS,UNKNOWN,TRUE,506,227586,20210113,OTHER,FALSE
2004,FLORIDA,FL,12,59,43,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,11996,7609810,20210113,LIBERTARIAN,FALSE
2004,FLORIDA,FL,12,59,43,"BROWN, WALT",SOCIALIST PARTY OF FLORIDA,FALSE,3502,7609810,20210113,OTHER,FALSE
2004,FLORIDA,FL,12,59,43,"BUSH, GEORGE W.",REPUBLICAN,FALSE,3964522,7609810,20210113,REPUBLICAN,FALSE
2004,FLORIDA,FL,12,59,43,"CALERO, ROGER",SOCIALIST WORKERS,FALSE,2732,7609810,20210113,OTHER,FALSE
2004,FLORIDA,FL,12,59,43,"COBB, DAVID",GREEN,FALSE,3917,7609810,20210113,OTHER,FALSE
2004,FLORIDA,FL,12,59,43,"KERRY, JOHN",DEMOCRAT,FALSE,3583544,7609810,20210113,DEMOCRAT,FALSE
2004,FLORIDA,FL,12,59,43,"NADER, RALPH",REFORM PARTY,FALSE,32971,7609810,20210113,OTHER,FALSE
2004,FLORIDA,FL,12,59,43,"PEROUTKA, MICHAEL",CONSTITUTION PARTY OF FLORIDA,FALSE,6626,7609810,20210113,OTHER,FALSE
2004,GEORGIA,GA,13,58,44,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,18387,3301875,20210113,LIBERTARIAN,FALSE
2004,GEORGIA,GA,13,58,44,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1914254,3301875,20210113,REPUBLICAN,FALSE
2004,GEORGIA,GA,13,58,44,"KERRY, JOHN",DEMOCRAT,FALSE,1366149,3301875,20210113,DEMOCRAT,FALSE
2004,GEORGIA,GA,13,58,44,OTHER,UNKNOWN,TRUE,3085,3301875,20210113,OTHER,FALSE
2004,HAWAII,HI,15,95,82,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,1377,429013,20210113,LIBERTARIAN,FALSE
2004,HAWAII,HI,15,95,82,"BUSH, GEORGE W.",REPUBLICAN,FALSE,194191,429013,20210113,REPUBLICAN,FALSE
2004,HAWAII,HI,15,95,82,"COBB, DAVID",GREEN,FALSE,1737,429013,20210113,OTHER,FALSE
